Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
287.82416605934833,0.0,0.0,182.304558414236,0.0,1035.7683238729269,865.4643397664009,28.107816872038384,25.619401247589508
249.3475182499744,0.0,106.80123654898192,191.16572475573102,4.616171600165699,1009.8356478400681,939.6636651339194,52.278027028374694,28.690316236345883
301.5684821420872,119.23345457134533,0.0,197.8809098163763,6.763284328091067,892.0727132109812,817.4752449505397,25.820724922490708,39.58602654578957
391.29194940170265,18.752575982205396,105.05397565002946,155.6471884798467,12.161389209441591,985.8856356002183,848.7633484249209,6.7963682898127376,39.55269426732148
323.2745512443337,0.0,93.43150221534596,193.0106577019205,10.3337001025249,900.3523166371083,690.0955334786491,26.85401472688358,30.19878287962401
163.68184093791814,0.0,151.7669757843311,148.96082586552842,0.0,860.9438857505369,894.8929355278939,29.090141714470146,28.160823057524407
158.4110912985154,46.45725246477896,125.71358144798103,178.09925286201698,10.288811320674363,1170.1556251930383,872.4030466109314,14.309147235224435,26.184602479451897
216.13172527976005,0.0,168.22053302734955,165.66322924895977,10.191438732610097,1049.6741361231075,742.4639580333546,3.056717686213905,17.41227890993272
437.8070878047994,45.30838873957346,0.0,228.2513077429455,0.0,937.0464962282432,593.8227007693324,92.46718958359057,43.36093816627282
179.26368987200183,101.30481315304625,156.16354862628828,159.32034823256888,9.505964069986495,1059.4516709549334,737.5806008901569,57.82732461078754,47.294088689066804
269.4638039984998,0.0,126.55238775345705,168.68002377477956,12.724621849012326,1037.8683027869436,771.0435578835504,25.371399961462267,31.135378904265362
436.78737256854237,20.452287956872617,134.09186239335497,175.0877507016306,8.284555219948317,1088.300522526066,721.5300472358854,3.1008853441133697,32.183648513485146
460.07212256526964,23.45396954731071,83.90425294274763,163.62502741071282,9.842686079009429,1019.574211098271,697.5456510474258,55.82450801861904,54.31293656530601
154.70040753622627,172.06373354365027,0.0,179.86524715043544,10.386340422892522,1181.650674408763,817.7264659775913,26.399074355654342,27.320694753749287
310.491558793306,130.5638108753251,107.14249416076261,196.78053523209186,5.74052275029947,904.7090524511847,672.1856229793074,27.68031735307679,52.99002099422225
339.44059148329825,138.7931333114929,0.0,218.256169305628,0.0,958.0860165115909,498.08791674393404,377.75470191273905,39.827701604918175
332.1120577928035,0.0,103.77181753995434,226.95125179435723,6.331957516333712,861.4673421697785,719.2130313328898,26.56354547423959,40.23737245549806
237.1992627148763,0.0,129.2420553359816,179.5724308376101,6.718278162077691,1151.9173622739356,757.895928802974,102.46269805964252,47.07157852282471
168.11920637317033,85.72951373108373,172.2637357781536,140.02082825095655,8.78933727628493,1149.6504848918016,743.6817363668821,61.31449258285482,53.99168025595465
146.50102468563333,0.0,164.20464081811494,163.07078258567506,10.856122515885113,977.6123225192293,709.9367026337585,27.88934543547847,11.218723955394392
477.91759666150307,0.0,0.0,216.6853286123303,0.0,1024.9051429282324,661.6682086390799,13.478900725754047,38.25454955612263
437.4378455248341,0.0,0.0,179.6831186291012,0.0,863.5746759772263,723.5820254437094,26.309070409059945,33.330494309668445
140.21363746822257,0.0,132.46127512863606,170.59084847443867,15.005179818095206,1013.6856219899153,838.7723284963937,28.133856181561562,16.31710963822094
410.79945122589527,25.50527573360366,83.79448935483221,169.5934906639444,11.992585503374588,989.9073913964626,728.567520726846,6.770926331794671,54.72467635228179
192.4877307573162,12.392823782005093,137.42736295067868,196.29937739823882,1.9791749220775643,891.8234469241254,833.0415683495809,28.48825183378778,22.689762673582504
385.54425104291545,0.0,0.0,190.33552961223012,0.0,1047.1182599689157,820.0300887364361,26.74122767697907,30.217957127414238
336.3168857926978,180.33420281667335,0.0,172.77696751638197,10.596839109525508,1086.859854190438,656.3037240702702,50.157237729943766,62.07403500032431
356.71349336085456,207.36022808988452,0.0,158.00781364016544,11.056858643262348,763.5080697740136,824.7782725031709,7.1514201397336405,23.86127889690921
377.20036164529654,189.14858492692383,0.0,153.93408425880037,22.21122685091053,932.110552950831,733.6651476203234,26.47292753742782,80.58730072584318
336.63406045960716,142.11640389577653,0.0,133.44708134631284,6.046650361874905,1301.0587817975409,754.9660855984581,29.788575253091047,75.90996308206739
193.7634341031423,183.25619010918746,0.0,216.8735618756935,0.0,1021.85587149888,704.0000672769668,30.494285116654893,41.301771197728144
223.92233443557382,0.0,115.55778523083903,180.67106573616098,6.98703836284271,1092.9088594241355,816.5103655258497,29.323032140865486,34.27712763688735
453.5397467367705,108.8660535957478,0.0,150.93619878608942,19.42940837490898,958.002990628061,782.5624401863774,56.14053468930845,62.412838072893365
340.6855292705,211.02365039286602,0.0,186.4146311739672,8.938536213593435,821.5511397364785,895.4056669921482,7.172030513715726,33.41993986984634
254.04374943795307,0.0,128.98738418939925,158.35311363587846,13.716247848770987,986.3422191295693,753.8458154340607,25.26115234378291,52.885787812921734
309.8485493980349,0.0,96.20204626787057,168.2041338421154,9.542645860041233,969.9575130828724,781.0929749796106,100.77987638986342,63.24948120087235
357.1871153619022,0.0,0.0,199.92054505213045,0.0,1022.0779242646478,886.3663573966925,87.14086077360736,38.34779492878766
175.6508469529865,137.90093098565254,0.0,215.4002987365792,0.0,895.4718169917674,789.1587935962318,3.078331758901518,4.686699304855112
317.09343747534,0.0,0.0,200.2445831272761,0.0,930.2000108187124,798.1782390957287,362.06905047209574,37.43124180768228
284.3797840255189,0.0,0.0,177.04463543155777,0.0,816.2661544008026,975.747849479688,29.983688750230016,19.19106543637036
216.67290515468767,0.0,157.3191079567511,152.01420054768386,10.487341737950413,1066.170653772487,851.119839957422,30.216600923891235,37.011759161719056
146.9489592586216,217.89687791582682,0.0,189.5646308196771,3.0648286322081355,889.684081861283,934.979001065243,25.74069051158284,36.47179232783979
450.2884632958756,114.17133178425286,0.0,155.69214863017885,15.791820111345205,838.1628039044333,902.6642838041081,3.104081876571422,32.95815203920819
153.65656091359813,219.5703863843719,0.0,186.5523100676172,0.0,1138.933518486334,874.1596159634153,25.34783130827456,27.135207334622883
274.46800713312695,0.0,0.0,198.98965776030778,0.0,892.2411583053139,935.42984660148,23.970531434192107,30.707726656391277
403.36176997539656,0.0,0.0,209.68805385391536,0.0,1040.0035806277783,836.7863091052168,335.27556092942467,41.756632898934946
302.19570450864023,82.65103552293762,0.0,200.04733254009227,0.0,916.7662003942173,639.699484637814,177.95605415907704,59.19836250063787
146.0116555721618,227.00750178680673,0.0,185.55044041208146,0.0,1046.0627252062727,853.638643255348,339.0180847957671,47.44206584812719
374.4609859592288,0.0,0.0,208.11001558695415,0.0,939.4206487913596,846.9959629338974,29.489417639973258,31.48129065629689
334.4134615831364,0.0,137.6178533921516,170.00905356846357,11.026614437464634,783.6752310496278,767.6551466941986,28.90581252230433,30.907075369024113
208.4581245538243,54.16288859549513,127.06000707227389,146.6879948905415,11.593075698958712,1106.0240687932503,834.0491170159482,14.669444814694131,38.72522007529454
302.7412935885059,181.12859412684745,0.0,142.21122797058177,10.568155257909638,968.8050821410378,909.5568225096968,7.382736936064937,35.76795336878247
360.1208330224963,0.0,0.0,163.0042930725628,0.0,996.7959846770359,799.9240761456871,32.06322454863714,35.032516390574
212.06873487956247,0.0,89.87578324728443,192.38147640150643,4.7755830592304624,890.8220402783925,822.1893577419582,28.969923078854002,24.90622532566383
621.3178149032179,0.0,0.0,138.43090971801925,29.78647652591796,865.3814366972977,825.7791315510341,3.299429329823434,40.17665148931227
311.01037899810757,0.0,0.0,179.31127811535796,0.0,1077.8771461113977,849.2035290260603,27.516316932819148,28.085199742778492
442.71727703442565,179.65928326702394,0.0,171.825112623868,13.08627987043667,992.4509839756836,798.1779557399959,54.661812358020214,81.27401560776325
243.9080536147922,0.0,0.0,220.71178054565215,0.0,1024.5490498058132,832.3194247336571,3.262631735228516,5.585401823964402
272.54362063875095,0.0,0.0,174.2267897977286,0.0,1010.1903239033634,694.4802659370599,28.130832844891987,21.693376325725154
150.11008195490794,38.04695083858896,125.46681972914624,166.40827665857816,10.19189844372625,1155.6097180249462,777.1718063206429,2.974505633914151,7.04798678776612
275.5379247146217,0.0,0.0,189.878073209948,0.0,911.8200360616021,914.8125442582095,28.291329390379936,26.374634271354196
338.33843675482984,0.0,118.3245057832059,195.14880546474234,9.187295643226472,737.9323401773701,823.4547853949231,27.972319206123036,32.9815117258443
211.58374939263035,123.16386493608957,126.50332480987552,180.2158619652865,3.2774000573272297,970.0086352960675,838.9633679278094,31.257525739788036,40.537379555490034
435.06169587918004,100.48393703714441,0.0,143.60496426375335,17.341931036017904,876.1293896522233,985.500827280094,3.1260720074137365,32.0275189163419
207.965735409973,0.0,99.79787959784157,168.2269410977286,7.325444375043556,977.7437807674112,1016.3503513940261,106.17497006655476,38.53340649233453
158.86348110629626,155.0030099199041,0.0,184.8325642652387,3.4277250823386525,1068.8799957718343,753.4083230377561,29.61698387429479,24.662810807327293
564.104109975042,0.0,0.0,177.38150669308962,0.0,1032.9695639021747,660.1612493118554,7.821803655505074,50.06454723277155
230.69316775955633,345.77301484002936,0.0,198.10403266433374,0.0,965.6265512481199,675.3903421750741,30.45215689498563,42.783000400723445
343.40440612160415,0.0,0.0,198.86909071754738,0.0,1037.1594358358898,741.7560309327433,89.96454522862052,37.7815366923375
216.22281117551995,0.0,0.0,203.02475044670174,0.0,919.6063962206307,850.4529888503021,90.01744670910563,25.795120606683337
269.4815523497357,0.0,0.0,174.94448544072392,0.0,1012.8327211404461,759.9950043734947,27.835877623425727,21.552873829678745
385.32380211926153,0.0,0.0,196.3141712427832,0.0,1061.4258101104883,656.8923558604238,28.174662738480436,35.72123120693091
384.1681426252943,18.6276682854035,95.49017587112134,182.9075958099462,10.735854936091112,754.340096603064,956.8988432277324,57.06429257086659,66.58724689666685
601.2122866230412,117.56182539000498,0.0,180.04500377893189,9.03173988719958,867.5246741062841,717.5499198252095,57.287751590766476,74.1618182925231
215.6531758829574,154.2403412042696,0.0,174.913193165738,0.0,1025.1387969424902,838.9687699341678,29.382239377439067,27.076595630522398
291.2366083793176,137.7824587823343,105.62112514579648,153.12776645512344,7.869110839005696,842.9861945508881,758.3006880836979,27.983298157736094,44.87175113301766
307.5745702690118,195.45460677033725,0.0,158.53440783035933,11.508754805913917,1048.6828293567326,785.202909335223,84.7272220820611,71.66602889217025
141.59380050221557,0.0,106.10414314950667,184.13264833194822,7.88165864137356,1119.9250940609327,779.0752412258987,29.54787634387663,12.599315405454155
309.2525467937412,0.0,111.86933594062762,160.05943226349123,7.726644271990857,1070.483471499922,689.0595674988974,28.510535701825358,38.97377147033021
347.99168950707855,0.0,0.0,184.74412861963725,0.0,1050.6084753834828,845.0596351501046,89.77362926023913,42.74104496063187
471.69884179659323,0.0,0.0,189.62777589679814,0.0,1115.1198531681987,645.1928383012364,280.31703091897856,53.938545352882784
350.0145770634672,0.0,0.0,204.20468752207063,0.0,1013.9792754293321,813.3466094334053,92.44336630463803,35.53023548492243
163.01406943307842,0.0,157.49007361996738,187.64454206856158,4.45752860695478,1188.1595195973134,702.0309299514286,57.14971957790912,28.9346771739731
321.3581123419061,0.0,0.0,163.3307859775243,0.0,1024.8742812080247,817.7039396905293,365.65480106151546,39.450333732775746
352.35881568613235,202.19440555584856,0.0,163.83984946586332,9.275667504634491,915.138590429713,780.8241849110286,94.24627215685233,57.320574810896716
403.2748843473957,0.0,0.0,177.44840947995323,9.060553950356864,1103.6945239841004,701.1842840387078,26.173283760568285,52.194897009520616
315.05017464647136,0.0,115.08950263097243,175.53295482989617,12.080862639967457,948.2020240502239,774.1083439948251,25.92644192667425,32.420029293432684
288.2231204408256,0.0,0.0,205.0121343000331,0.0,1083.826239870323,806.6069325918787,191.4785877790183,42.06753689250904
363.72480880516184,0.0,0.0,207.6039139806943,0.0,980.9180786671815,816.1437854223316,3.084448963087925,14.976618616862655
427.0156213818154,124.27671418125105,0.0,147.5848494527516,35.65027693973419,886.1606473752519,898.6962588689578,7.817349293586986,51.8056451230173
336.7112099737948,17.704263995298795,142.67607182892436,132.87055657131822,11.448340859169187,993.0797218372086,778.3908319973165,2.951543042788811,21.89652895945719
274.3524617215823,0.0,0.0,192.4083609884858,0.0,1141.8940826696203,770.3573808310175,30.54575442215568,17.601912401417753
462.5812194718217,0.0,0.0,226.96002936251887,2.878693372945413,1114.1161923924615,619.5135575818853,27.676707738559994,42.72454857710243
191.61296498198595,114.09881935403062,130.92834008734448,182.6590206864315,3.844606592932962,1074.1866087724438,673.5599686607793,29.45349652541166,39.34321968926797
247.19373623530902,0.0,0.0,182.27113974084315,0.0,1173.442712012097,795.7875730712082,27.715698843997718,17.583943701121985
349.03511653377853,0.0,0.0,169.91678997738651,0.0,1113.4460153364914,826.4478317825417,29.40701121736654,30.375410566942644
290.74085022252865,0.0,0.0,180.43483727104876,0.0,1031.8034520111266,703.2232250976205,14.464125735520579,19.849984506017783
244.68747939027622,0.0,89.3316465111265,214.62232180284474,5.0101578554101165,966.026538802534,875.784246697474,13.46388012882838,23.149951559707215
230.8509838845818,0.0,99.49286615778483,161.45173203880483,15.267756676614713,1015.0487801119768,847.2532316290007,2.927861787833378,21.543807591062894
320.1914323189892,0.0,0.0,198.4614337987095,0.0,934.0759146533999,760.2713890103356,114.92388428962981,38.426435609370486
177.11912975404917,0.0,176.93269630177372,224.5339810880726,10.279592821197642,898.4127132302663,709.6289275093383,27.615692459179552,8.088827567259454
529.6763377635392,0.0,0.0,172.69630402843543,0.0,1206.1890550846467,602.0516516651089,265.55474075821405,64.63065267738479
180.6423381192734,139.3743425172247,125.06418274054862,203.31057929748263,3.2233672423059523,931.6053177750284,741.2530850084079,97.22363322024141,44.12255152763902
136.58312944240683,106.73167663963282,97.72115305359816,188.0576521559348,7.558281644962433,888.7804055922436,770.6796293041893,27.51568420962265,23.416329353651403
